,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-7.53744E-03,-6.00000E+00,2.40000E-01,5.52000E+00,0.00000E+00
-7.53544E-03,-5.92000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-7.53344E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-7.53144E-03,-5.92000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-7.52944E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-7.52744E-03,-6.08000E+00,8.00000E-02,5.60000E+00,0.00000E+00
-7.52544E-03,-6.00000E+00,1.60000E-01,5.60000E+00,8.00000E-02
-7.52344E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-7.52144E-03,-6.00000E+00,1.60000E-01,5.60000E+00,0.00000E+00
-7.51944E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-7.51744E-03,-6.08000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-7.51544E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-7.51344E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.51144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.50944E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-7.50744E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.50544E-03,-6.00000E+00,1.60000E-01,5.68000E+00,0.00000E+00
-7.50344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.50144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.49944E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.49744E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.49544E-03,-6.08000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.49344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.49144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.48944E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.48744E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.48544E-03,-5.92000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.48344E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.48144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.47944E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.47744E-03,-6.00000E+00,0.00000E+00,5.68000E+00,8.00000E-02
-7.47544E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.47344E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.47144E-03,-6.00000E+00,8.00000E-02,5.68000E+00,0.00000E+00
-7.46944E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.46744E-03,-6.00000E+00,8.00000E-02,5.76000E+00,0.00000E+00
-7.46544E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.46344E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.46144E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.45944E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.45744E-03,-6.00000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.45544E-03,-5.92000E+00,0.00000E+00,5.68000E+00,0.00000E+00
-7.45344E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.45144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.44944E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.44744E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.44544E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.44344E-03,-5.92000E+00,0.00000E+00,5.84000E+00,0.00000E+00
-7.44144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.43944E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.43744E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.43544E-03,-5.92000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.43344E-03,-5.92000E+00,0.00000E+00,5.84000E+00,0.00000E+00
-7.43144E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.42944E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.42744E-03,-5.84000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.42544E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.42344E-03,-5.92000E+00,0.00000E+00,5.76000E+00,0.00000E+00
-7.42144E-03,-5.92000E+00,0.00000E+00,5.84000E+00,0.00000E+00
-7.41944E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.41744E-03,-5.92000E+00,0.00000E+00,5.84000E+00,0.00000E+00
-7.41544E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.41344E-03,-5.84000E+00,-8.00000E-02,5.84000E+00,0.00000E+00
-7.41144E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.40944E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
-7.40744E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.40544E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.40344E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.40144E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
-7.39944E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.39744E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,8.00000E-02
-7.39544E-03,-5.84000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.39344E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.39144E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.38944E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.38744E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.38544E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.38344E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.38144E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.37944E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.37744E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.37544E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.37344E-03,-5.76000E+00,-8.00000E-02,5.68000E+00,0.00000E+00
-7.37144E-03,-5.76000E+00,-1.60000E-01,5.68000E+00,-8.00000E-02
-7.36944E-03,-5.76000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-7.36744E-03,-5.76000E+00,-8.00000E-02,5.76000E+00,0.00000E+00
-7.36544E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,8.00000E-02
-7.36344E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-7.36144E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-7.35944E-03,-5.68000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-7.35744E-03,-5.68000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-7.35544E-03,-5.52000E+00,-1.60000E-01,5.68000E+00,-8.00000E-02
-7.35344E-03,-5.60000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-7.35144E-03,-5.60000E+00,-1.60000E-01,5.68000E+00,0.00000E+00
-7.34944E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-7.34744E-03,-5.60000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-7.34544E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-7.34344E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,8.00000E-02
-7.34144E-03,-5.52000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-7.33944E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-7.33744E-03,-5.44000E+00,-2.40000E-01,5.68000E+00,0.00000E+00
-7.33544E-03,-5.52000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-7.33344E-03,-5.44000E+00,-3.20000E-01,5.68000E+00,0.00000E+00
-7.33144E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-7.32944E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-7.32744E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-7.32544E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-7.32344E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-7.32144E-03,-5.44000E+00,-3.20000E-01,5.60000E+00,0.00000E+00
-7.31944E-03,-5.44000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
-7.31744E-03,-5.44000E+00,-4.00000E-01,5.52000E+00,8.00000E-02
-7.31544E-03,-5.36000E+00,-4.00000E-01,5.52000E+00,0.00000E+00
-7.31344E-03,-5.36000E+00,-4.00000E-01,5.60000E+00,0.00000E+00
-7.31144E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,8.00000E-02
-7.30944E-03,-5.36000E+00,-4.80000E-01,5.52000E+00,0.00000E+00
-7.30744E-03,-5.36000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-7.30544E-03,-5.28000E+00,-4.80000E-01,5.44000E+00,0.00000E+00
-7.30344E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-7.30144E-03,-5.28000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-7.29944E-03,-5.28000E+00,-5.60000E-01,5.36000E+00,0.00000E+00
-7.29744E-03,-5.20000E+00,-5.60000E-01,5.44000E+00,0.00000E+00
-7.29544E-03,-5.20000E+00,-6.40000E-01,5.44000E+00,0.00000E+00
-7.29344E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,8.00000E-02
-7.29144E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
-7.28944E-03,-5.28000E+00,-8.00000E-01,5.28000E+00,0.00000E+00
-7.28744E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,8.00000E-02
-7.28544E-03,-5.20000E+00,-6.40000E-01,5.36000E+00,0.00000E+00
-7.28344E-03,-5.20000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-7.28144E-03,-5.12000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-7.27944E-03,-5.12000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-7.27744E-03,-5.12000E+00,-7.20000E-01,5.36000E+00,0.00000E+00
-7.27544E-03,-5.12000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
-7.27344E-03,-5.04000E+00,-8.00000E-01,5.36000E+00,0.00000E+00
-7.27144E-03,-5.04000E+00,-8.80000E-01,5.36000E+00,0.00000E+00
-7.26944E-03,-4.96000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
-7.26744E-03,-5.04000E+00,-8.80000E-01,5.36000E+00,0.00000E+00
-7.26544E-03,-4.96000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
-7.26344E-03,-4.96000E+00,-8.80000E-01,5.28000E+00,0.00000E+00
-7.26144E-03,-4.96000E+00,-8.80000E-01,5.20000E+00,0.00000E+00
-7.25944E-03,-4.96000E+00,-8.80000E-01,5.20000E+00,0.00000E+00
-7.25744E-03,-4.88000E+00,-9.60000E-01,5.28000E+00,0.00000E+00
-7.25544E-03,-4.88000E+00,-9.60000E-01,5.28000E+00,0.00000E+00
-7.25344E-03,-4.88000E+00,-1.04000E+00,5.20000E+00,0.00000E+00
-7.25144E-03,-4.88000E+00,-1.12000E+00,5.20000E+00,0.00000E+00
-7.24944E-03,-4.88000E+00,-1.04000E+00,5.12000E+00,0.00000E+00
-7.24744E-03,-4.88000E+00,-1.04000E+00,5.20000E+00,0.00000E+00
-7.24544E-03,-4.80000E+00,-1.12000E+00,5.20000E+00,0.00000E+00
-7.24344E-03,-4.80000E+00,-1.12000E+00,5.12000E+00,0.00000E+00
-7.24144E-03,-4.80000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
-7.23944E-03,-4.80000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
-7.23744E-03,-4.72000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
-7.23544E-03,-4.72000E+00,-1.20000E+00,5.12000E+00,0.00000E+00
-7.23344E-03,-4.64000E+00,-1.28000E+00,5.12000E+00,0.00000E+00
-7.23144E-03,-4.64000E+00,-1.28000E+00,5.12000E+00,0.00000E+00
-7.22944E-03,-4.64000E+00,-1.36000E+00,5.12000E+00,0.00000E+00
-7.22744E-03,-4.64000E+00,-1.36000E+00,5.12000E+00,0.00000E+00
-7.22544E-03,-4.64000E+00,-1.44000E+00,5.04000E+00,0.00000E+00
-7.22344E-03,-4.64000E+00,-1.44000E+00,5.04000E+00,0.00000E+00
-7.22144E-03,-4.56000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
-7.21944E-03,-4.56000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
-7.21744E-03,-4.56000E+00,-1.44000E+00,5.12000E+00,0.00000E+00
-7.21544E-03,-4.48000E+00,-1.52000E+00,5.04000E+00,0.00000E+00
-7.21344E-03,-4.48000E+00,-1.52000E+00,5.04000E+00,0.00000E+00
-7.21144E-03,-4.48000E+00,-1.60000E+00,5.04000E+00,0.00000E+00
-7.20944E-03,-4.48000E+00,-1.60000E+00,5.04000E+00,0.00000E+00
-7.20744E-03,-4.40000E+00,-1.68000E+00,5.04000E+00,0.00000E+00
-7.20544E-03,-4.32000E+00,-1.68000E+00,5.04000E+00,0.00000E+00
-7.20344E-03,-4.32000E+00,-1.68000E+00,5.04000E+00,0.00000E+00
-7.20144E-03,-4.32000E+00,-1.76000E+00,4.96000E+00,0.00000E+00
-7.19944E-03,-4.32000E+00,-1.76000E+00,4.96000E+00,0.00000E+00
-7.19744E-03,-4.32000E+00,-1.76000E+00,4.96000E+00,0.00000E+00
-7.19544E-03,-4.24000E+00,-1.84000E+00,4.96000E+00,0.00000E+00
-7.19344E-03,-4.24000E+00,-1.84000E+00,4.96000E+00,0.00000E+00
-7.19144E-03,-4.24000E+00,-1.92000E+00,4.96000E+00,0.00000E+00
-7.18944E-03,-4.16000E+00,-1.92000E+00,4.96000E+00,0.00000E+00
-7.18744E-03,-4.08000E+00,-1.92000E+00,4.88000E+00,0.00000E+00
-7.18544E-03,-4.08000E+00,-2.00000E+00,4.96000E+00,0.00000E+00
-7.18344E-03,-4.08000E+00,-2.08000E+00,4.96000E+00,0.00000E+00
-7.18144E-03,-4.08000E+00,-2.08000E+00,4.88000E+00,0.00000E+00
-7.17944E-03,-4.08000E+00,-2.08000E+00,4.96000E+00,0.00000E+00
-7.17744E-03,-4.00000E+00,-2.16000E+00,4.88000E+00,0.00000E+00
-7.17544E-03,-4.00000E+00,-2.16000E+00,4.96000E+00,0.00000E+00
-7.17344E-03,-4.00000E+00,-2.16000E+00,4.88000E+00,0.00000E+00
-7.17144E-03,-3.92000E+00,-2.24000E+00,4.80000E+00,0.00000E+00
-7.16944E-03,-3.84000E+00,-2.24000E+00,4.88000E+00,0.00000E+00
-7.16744E-03,-3.84000E+00,-2.32000E+00,4.88000E+00,0.00000E+00
-7.16544E-03,-3.84000E+00,-2.32000E+00,4.88000E+00,0.00000E+00
-7.16344E-03,-3.76000E+00,-2.32000E+00,4.88000E+00,8.00000E-02
-7.16144E-03,-3.76000E+00,-2.40000E+00,4.80000E+00,0.00000E+00
-7.15944E-03,-3.76000E+00,-2.48000E+00,4.80000E+00,0.00000E+00
-7.15744E-03,-3.68000E+00,-2.48000E+00,4.80000E+00,0.00000E+00
-7.15544E-03,-3.68000E+00,-2.48000E+00,4.80000E+00,0.00000E+00
-7.15344E-03,-3.60000E+00,-2.56000E+00,4.88000E+00,0.00000E+00
-7.15144E-03,-3.60000E+00,-2.56000E+00,4.80000E+00,0.00000E+00
-7.14944E-03,-3.52000E+00,-2.64000E+00,4.80000E+00,0.00000E+00
-7.14744E-03,-3.52000E+00,-2.64000E+00,4.80000E+00,0.00000E+00
-7.14544E-03,-3.52000E+00,-2.72000E+00,4.88000E+00,0.00000E+00
-7.14344E-03,-3.44000E+00,-2.72000E+00,4.80000E+00,0.00000E+00
-7.14144E-03,-3.44000E+00,-2.80000E+00,4.80000E+00,0.00000E+00
-7.13944E-03,-3.44000E+00,-2.80000E+00,4.80000E+00,0.00000E+00
-7.13744E-03,-3.36000E+00,-2.88000E+00,4.80000E+00,8.00000E-02
-7.13544E-03,-3.28000E+00,-2.88000E+00,4.80000E+00,8.00000E-02
-7.13344E-03,-3.28000E+00,-2.88000E+00,4.80000E+00,0.00000E+00
-7.13144E-03,-3.20000E+00,-2.96000E+00,4.80000E+00,0.00000E+00
-7.12944E-03,-3.20000E+00,-2.96000E+00,4.80000E+00,0.00000E+00
-7.12744E-03,-3.20000E+00,-3.04000E+00,4.80000E+00,0.00000E+00
-7.12544E-03,-3.12000E+00,-3.12000E+00,4.80000E+00,0.00000E+00
-7.12344E-03,-3.12000E+00,-3.12000E+00,4.80000E+00,0.00000E+00
-7.12144E-03,-3.04000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
-7.11944E-03,-3.04000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
-7.11744E-03,-2.96000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
-7.11544E-03,-2.96000E+00,-3.20000E+00,4.80000E+00,0.00000E+00
-7.11344E-03,-2.88000E+00,-3.28000E+00,4.80000E+00,0.00000E+00
-7.11144E-03,-2.88000E+00,-3.36000E+00,4.80000E+00,0.00000E+00
-7.10944E-03,-2.88000E+00,-3.36000E+00,4.80000E+00,0.00000E+00
-7.10744E-03,-2.80000E+00,-3.44000E+00,4.88000E+00,0.00000E+00
-7.10544E-03,-2.72000E+00,-3.44000E+00,4.80000E+00,0.00000E+00
-7.10344E-03,-2.72000E+00,-3.44000E+00,4.80000E+00,0.00000E+00
-7.10144E-03,-2.64000E+00,-3.44000E+00,4.80000E+00,0.00000E+00
-7.09944E-03,-2.64000E+00,-3.44000E+00,4.80000E+00,8.00000E-02
-7.09744E-03,-2.64000E+00,-3.60000E+00,4.80000E+00,0.00000E+00
-7.09544E-03,-2.56000E+00,-3.60000E+00,4.80000E+00,0.00000E+00
-7.09344E-03,-2.48000E+00,-3.68000E+00,4.80000E+00,0.00000E+00
-7.09144E-03,-2.48000E+00,-3.68000E+00,4.80000E+00,0.00000E+00
-7.08944E-03,-2.48000E+00,-3.76000E+00,4.88000E+00,0.00000E+00
-7.08744E-03,-2.40000E+00,-3.76000E+00,4.88000E+00,0.00000E+00
-7.08544E-03,-2.32000E+00,-3.76000E+00,4.88000E+00,0.00000E+00
-7.08344E-03,-2.32000E+00,-3.76000E+00,4.88000E+00,0.00000E+00
-7.08144E-03,-2.32000E+00,-3.84000E+00,4.88000E+00,0.00000E+00
-7.07944E-03,-2.24000E+00,-3.84000E+00,4.96000E+00,0.00000E+00
-7.07744E-03,-2.24000E+00,-3.92000E+00,4.96000E+00,0.00000E+00
-7.07544E-03,-2.24000E+00,-3.92000E+00,4.96000E+00,0.00000E+00
-7.07344E-03,-2.16000E+00,-3.92000E+00,4.88000E+00,0.00000E+00
-7.07144E-03,-2.16000E+00,-4.00000E+00,4.96000E+00,0.00000E+00
-7.06944E-03,-2.08000E+00,-4.00000E+00,4.96000E+00,0.00000E+00
-7.06744E-03,-2.08000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
-7.06544E-03,-2.08000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
-7.06344E-03,-2.00000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
-7.06144E-03,-2.00000E+00,-4.08000E+00,4.96000E+00,0.00000E+00
-7.05944E-03,-1.92000E+00,-4.16000E+00,5.04000E+00,0.00000E+00
-7.05744E-03,-1.92000E+00,-4.16000E+00,4.96000E+00,0.00000E+00
-7.05544E-03,-1.84000E+00,-4.16000E+00,5.04000E+00,8.00000E-02
-7.05344E-03,-1.84000E+00,-4.24000E+00,5.04000E+00,0.00000E+00
-7.05144E-03,-1.76000E+00,-4.24000E+00,4.96000E+00,0.00000E+00
-7.04944E-03,-1.76000E+00,-4.32000E+00,5.04000E+00,0.00000E+00
-7.04744E-03,-1.76000E+00,-4.32000E+00,4.96000E+00,0.00000E+00
-7.04544E-03,-1.76000E+00,-4.32000E+00,5.04000E+00,0.00000E+00
-7.04344E-03,-1.76000E+00,-4.32000E+00,5.04000E+00,0.00000E+00
-7.04144E-03,-1.68000E+00,-4.32000E+00,5.04000E+00,8.00000E-02
-7.03944E-03,-1.60000E+00,-4.40000E+00,5.12000E+00,8.00000E-02
-7.03744E-03,-1.60000E+00,-4.40000E+00,5.12000E+00,0.00000E+00
-7.03544E-03,-1.60000E+00,-4.48000E+00,5.12000E+00,0.00000E+00
-7.03344E-03,-1.60000E+00,-4.48000E+00,5.12000E+00,0.00000E+00
-7.03144E-03,-1.52000E+00,-4.56000E+00,5.12000E+00,0.00000E+00
-7.02944E-03,-1.44000E+00,-4.56000E+00,5.12000E+00,0.00000E+00
-7.02744E-03,-1.44000E+00,-4.56000E+00,5.12000E+00,0.00000E+00
-7.02544E-03,-1.44000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
-7.02344E-03,-1.44000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
-7.02144E-03,-1.44000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
-7.01944E-03,-1.36000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
-7.01744E-03,-1.36000E+00,-4.64000E+00,5.12000E+00,8.00000E-02
-7.01544E-03,-1.36000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
-7.01344E-03,-1.28000E+00,-4.64000E+00,5.12000E+00,0.00000E+00
-7.01144E-03,-1.20000E+00,-4.72000E+00,5.12000E+00,0.00000E+00
-7.00944E-03,-1.20000E+00,-4.72000E+00,5.20000E+00,8.00000E-02
-7.00744E-03,-1.20000E+00,-4.72000E+00,5.20000E+00,0.00000E+00
-7.00544E-03,-1.20000E+00,-4.72000E+00,5.28000E+00,0.00000E+00
-7.00344E-03,-1.20000E+00,-4.80000E+00,5.20000E+00,0.00000E+00
-7.00144E-03,-1.20000E+00,-4.80000E+00,5.28000E+00,0.00000E+00
-6.99944E-03,-1.20000E+00,-4.80000E+00,5.28000E+00,0.00000E+00
-6.99744E-03,-1.12000E+00,-4.88000E+00,5.28000E+00,0.00000E+00
-6.99544E-03,-1.12000E+00,-4.88000E+00,5.28000E+00,0.00000E+00
-6.99344E-03,-1.04000E+00,-4.88000E+00,5.28000E+00,0.00000E+00
-6.99144E-03,-1.04000E+00,-4.88000E+00,5.28000E+00,0.00000E+00
-6.98944E-03,-1.04000E+00,-4.88000E+00,5.36000E+00,0.00000E+00
-6.98744E-03,-9.60000E-01,-4.88000E+00,5.36000E+00,0.00000E+00
-6.98544E-03,-8.80000E-01,-4.88000E+00,5.28000E+00,0.00000E+00
-6.98344E-03,-8.80000E-01,-4.88000E+00,5.36000E+00,0.00000E+00
-6.98144E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
-6.97944E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
-6.97744E-03,-8.80000E-01,-5.04000E+00,5.36000E+00,0.00000E+00
-6.97544E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
-6.97344E-03,-8.80000E-01,-5.04000E+00,5.36000E+00,0.00000E+00
-6.97144E-03,-8.80000E-01,-4.96000E+00,5.36000E+00,0.00000E+00
-6.96944E-03,-8.00000E-01,-5.04000E+00,5.36000E+00,0.00000E+00
-6.96744E-03,-8.80000E-01,-5.04000E+00,5.36000E+00,0.00000E+00
-6.96544E-03,-8.00000E-01,-5.12000E+00,5.36000E+00,8.00000E-02
-6.96344E-03,-7.20000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
-6.96144E-03,-7.20000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
-6.95944E-03,-7.20000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
-6.95744E-03,-7.20000E-01,-5.12000E+00,5.44000E+00,0.00000E+00
-6.95544E-03,-7.20000E-01,-5.20000E+00,5.44000E+00,0.00000E+00
-6.95344E-03,-6.40000E-01,-5.20000E+00,5.44000E+00,0.00000E+00
-6.95144E-03,-6.40000E-01,-5.20000E+00,5.44000E+00,0.00000E+00
-6.94944E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
-6.94744E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
-6.94544E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
-6.94344E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
-6.94144E-03,-6.40000E-01,-5.20000E+00,5.52000E+00,0.00000E+00
-6.93944E-03,-5.60000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
-6.93744E-03,-5.60000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
-6.93544E-03,-5.60000E-01,-5.28000E+00,5.60000E+00,0.00000E+00
-6.93344E-03,-5.60000E-01,-5.36000E+00,5.60000E+00,0.00000E+00
-6.93144E-03,-4.80000E-01,-5.28000E+00,5.68000E+00,0.00000E+00
-6.92944E-03,-4.80000E-01,-5.36000E+00,5.68000E+00,0.00000E+00
-6.92744E-03,-4.80000E-01,-5.36000E+00,5.60000E+00,8.00000E-02
-6.92544E-03,-4.80000E-01,-5.36000E+00,5.68000E+00,0.00000E+00
-6.92344E-03,-4.00000E-01,-5.44000E+00,5.60000E+00,0.00000E+00
-6.92144E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.91944E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.91744E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.91544E-03,-4.00000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.91344E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.91144E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.90944E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.90744E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,-8.00000E-02
-6.90544E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.90344E-03,-3.20000E-01,-5.52000E+00,5.68000E+00,0.00000E+00
-6.90144E-03,-3.20000E-01,-5.52000E+00,5.76000E+00,0.00000E+00
-6.89944E-03,-3.20000E-01,-5.44000E+00,5.68000E+00,0.00000E+00
-6.89744E-03,-3.20000E-01,-5.52000E+00,5.68000E+00,0.00000E+00
-6.89544E-03,-3.20000E-01,-5.52000E+00,5.68000E+00,8.00000E-02
-6.89344E-03,-3.20000E-01,-5.52000E+00,5.76000E+00,0.00000E+00
-6.89144E-03,-3.20000E-01,-5.60000E+00,5.68000E+00,0.00000E+00
-6.88944E-03,-2.40000E-01,-5.52000E+00,5.76000E+00,0.00000E+00
-6.88744E-03,-3.20000E-01,-5.60000E+00,5.68000E+00,0.00000E+00
